Timestamp,Load_kW,Solar_kW,Solar_utilized_kW,Grid_Import_kW,Grid_Export_kW,Battery_Charge_kW,Battery_Discharge_kW,Battery_Net_kW,SOC_kWh
2025-01-11 23:00:00,1.0171,0.0,0.0,1.0171,0.0,0.0,0.0,0.0,1.0
2025-01-12 00:00:00,1.0267,0.0,0.0,1.0267,0.0,0.0,0.0,0.0,1.0
2025-01-12 01:00:00,0.9407,0.0,0.0,0.9407,0.0,0.0,0.0,0.0,1.0
2025-01-12 02:00:00,0.9488,0.0,0.0,0.9488,0.0,0.0,0.0,0.0,1.0
2025-01-12 03:00:00,1.1449,0.0,0.0,1.1449,0.0,0.0,0.0,0.0,1.0
2025-01-12 04:00:00,0.9121,0.0,0.0,0.9121,0.0,0.0,0.0,0.0,1.0
2025-01-12 05:00:00,0.9629,0.0,0.0,0.9629,0.0,0.0,0.0,0.0,1.0
2025-01-12 06:00:00,1.4814,0.0,0.0,1.4814,0.0,0.0,0.0,0.0,1.0
2025-01-12 07:00:00,1.572,0.57,0.57,1.002,0.0,0.0,0.0,0.0,1.0
2025-01-12 08:00:00,1.7296,1.5497,1.5497,0.1799,0.0,0.0,0.0,0.0,1.0
2025-01-12 09:00:00,1.4113,1.8262,1.8262,0.0,0.0,0.4149,0.0,0.4149,1.3941
2025-01-12 10:00:00,1.302,2.3138,2.3138,0.0,0.0,1.0119,0.0,1.0119,2.3554
2025-01-12 11:00:00,1.052,2.153,2.153,0.0,0.0,1.1009,0.0,1.1009,3.4013
2025-01-12 12:00:00,1.0534,1.9184,1.9184,0.0,0.0,0.8651,0.0,0.8651,4.2231
2025-01-12 13:00:00,1.0057,1.9089,1.9089,0.0,0.0,0.9032,0.0,0.9032,5.0812
2025-01-12 14:00:00,0.9898,1.5815,1.5815,0.0,0.0,0.5918,0.0,0.5918,5.6433
2025-01-12 15:00:00,0.9717,1.5355,1.5355,0.0,0.0,0.5638,0.0,0.5638,6.1789
2025-01-12 16:00:00,1.2339,1.3972,1.3972,2.1105,0.0,2.2738,0.0,2.2738,8.339
2025-01-12 17:00:00,1.6245,0.8155,0.8155,0.0,0.0,0.0,0.809,-0.809,7.4874
2025-01-12 18:00:00,1.6754,0.0,0.0,0.0,0.0,0.0,1.6754,-1.6754,5.7239
2025-01-12 19:00:00,1.67,0.0,0.0,0.0,0.0,0.0,1.67,-1.67,3.966
2025-01-12 20:00:00,1.7466,0.0,0.0,0.0,0.0,0.0,1.7466,-1.7466,2.1275
2025-01-12 21:00:00,1.0711,0.0,0.0,0.0,0.0,0.0,1.0711,-1.0711,1.0
2025-01-12 22:00:00,1.1651,0.0,0.0,1.1651,0.0,0.0,0.0,0.0,1.0
2025-01-12 23:00:00,1.0675,0.0,0.0,1.0675,0.0,0.0,0.0,0.0,1.0
2025-01-13 00:00:00,1.1433,0.0,0.0,1.1433,0.0,0.0,0.0,0.0,1.0
2025-01-13 01:00:00,1.2284,0.0,0.0,1.2284,0.0,0.0,0.0,0.0,1.0
2025-01-13 02:00:00,1.271,0.0,0.0,1.271,0.0,0.0,0.0,0.0,1.0
2025-01-13 03:00:00,1.2162,0.0,0.0,1.2162,0.0,0.0,0.0,0.0,1.0
2025-01-13 04:00:00,1.289,0.0,0.0,1.289,0.0,0.0,0.0,0.0,1.0
2025-01-13 05:00:00,1.2346,0.0,0.0,1.2346,0.0,0.0,0.0,0.0,1.0
2025-01-13 06:00:00,1.9334,0.0,0.0,1.9334,0.0,0.0,0.0,0.0,1.0
2025-01-13 07:00:00,1.72,0.8532,0.8532,0.8668,0.0,0.0,0.0,0.0,1.0
2025-01-13 08:00:00,1.9849,1.4294,1.4294,0.5555,0.0,0.0,0.0,0.0,1.0
2025-01-13 09:00:00,1.5935,1.9559,1.9559,0.0,0.0,0.3624,0.0,0.3624,1.3443
2025-01-13 10:00:00,1.3496,2.3698,2.3698,0.0,0.0,1.0202,0.0,1.0202,2.3135
2025-01-13 11:00:00,1.0979,2.1606,2.1606,0.0,0.0,1.0627,0.0,1.0627,3.3231
2025-01-13 12:00:00,1.1956,2.1876,2.1876,0.0,0.0,0.992,0.0,0.992,4.2655
2025-01-13 13:00:00,1.017,1.9278,1.9278,0.0,0.0,0.9109,0.0,0.9109,5.1308
2025-01-13 14:00:00,1.1849,2.4119,2.4119,0.0,0.0,1.227,0.0,1.227,6.2965
2025-01-13 15:00:00,1.0745,2.0892,2.0892,0.0,0.0,1.0147,0.0,1.0147,7.2604
2025-01-13 16:00:00,1.5701,1.5912,1.5912,2.0644,0.0,2.0856,0.0,2.0856,9.2417
2025-01-13 17:00:00,1.9731,0.8802,0.8802,0.0,0.0,0.0,1.0929,-1.0929,8.0913
2025-01-13 18:00:00,1.8098,0.0,0.0,0.0,0.0,0.0,1.8098,-1.8098,6.1862
2025-01-13 19:00:00,1.9716,0.0,0.0,0.0,0.0,0.0,1.9716,-1.9716,4.1108
2025-01-13 20:00:00,1.8009,0.0,0.0,0.0,0.0,0.0,1.8009,-1.8009,2.2151
2025-01-13 21:00:00,1.1544,0.0,0.0,0.0,0.0,0.0,1.1544,-1.1544,1.0
2025-01-13 22:00:00,1.2032,0.0,0.0,1.2032,0.0,0.0,0.0,0.0,1.0
2025-01-13 23:00:00,1.0089,0.0,0.0,1.0089,0.0,0.0,0.0,0.0,1.0
2025-01-14 00:00:00,1.1204,0.0,0.0,1.1204,0.0,0.0,0.0,0.0,1.0
2025-01-14 01:00:00,1.2687,0.0,0.0,1.2687,0.0,0.0,0.0,0.0,1.0
2025-01-14 02:00:00,1.2015,0.0,0.0,1.2015,0.0,0.0,0.0,0.0,1.0
2025-01-14 03:00:00,1.0713,0.0,0.0,1.0713,0.0,0.0,0.0,0.0,1.0
2025-01-14 04:00:00,1.2558,0.0,0.0,1.2558,0.0,0.0,0.0,0.0,1.0
2025-01-14 05:00:00,1.1044,0.0,0.0,1.1044,0.0,0.0,0.0,0.0,1.0
2025-01-14 06:00:00,1.9267,0.0,0.0,1.9267,0.0,0.0,0.0,0.0,1.0
2025-01-14 07:00:00,1.6985,0.8959,0.8959,0.8026,0.0,0.0,0.0,0.0,1.0
2025-01-14 08:00:00,1.5938,1.1183,1.1183,0.4755,0.0,0.0,0.0,0.0,1.0
2025-01-14 09:00:00,1.5871,2.2494,2.2494,0.0,0.0,0.6624,0.0,0.6624,1.6293
2025-01-14 10:00:00,1.4185,2.2063,2.2063,0.0,0.0,0.7878,0.0,0.7878,2.3776
2025-01-14 11:00:00,1.115,2.1045,2.1045,0.0,0.0,0.9895,0.0,0.9895,3.3177
2025-01-14 12:00:00,1.119,2.1166,2.1166,0.0,0.0,0.9976,0.0,0.9976,4.2654
2025-01-14 13:00:00,1.0994,1.883,1.883,0.0,0.0,0.7836,0.0,0.7836,5.0098
2025-01-14 14:00:00,1.0134,1.542,1.542,0.0,0.0,0.5286,0.0,0.5286,5.5119
2025-01-14 15:00:00,1.0907,1.9694,1.9694,0.0,0.0,0.8788,0.0,0.8788,6.3468
2025-01-14 16:00:00,1.4682,1.584,1.584,2.9973,0.0,3.1131,0.0,3.1131,9.3042
2025-01-14 17:00:00,1.9082,0.8978,0.8978,0.0,0.0,0.0,1.0104,-1.0104,8.2406
2025-01-14 18:00:00,1.847,0.0,0.0,0.0,0.0,0.0,1.847,-1.847,6.2964
2025-01-14 19:00:00,1.9059,0.0,0.0,0.0,0.0,0.0,1.9059,-1.9059,4.2902
2025-01-14 20:00:00,1.9485,0.0,0.0,0.0,0.0,0.0,1.9485,-1.9485,2.2392
2025-01-14 21:00:00,1.1772,0.0,0.0,0.0,0.0,0.0,1.1772,-1.1772,1.0
2025-01-14 22:00:00,1.196,0.0,0.0,1.196,0.0,0.0,0.0,0.0,1.0
2025-01-14 23:00:00,1.0898,0.0,0.0,1.0898,0.0,0.0,0.0,0.0,1.0
2025-01-15 00:00:00,1.0724,0.0,0.0,1.0724,0.0,0.0,0.0,0.0,1.0
2025-01-15 01:00:00,1.0967,0.0,0.0,1.0967,0.0,0.0,0.0,0.0,1.0
2025-01-15 02:00:00,1.0466,0.0,0.0,1.0466,0.0,0.0,0.0,0.0,1.0
2025-01-15 03:00:00,1.2623,0.0,0.0,1.2623,0.0,0.0,0.0,0.0,1.0
2025-01-15 04:00:00,1.085,0.0,0.0,1.085,0.0,0.0,0.0,0.0,1.0
2025-01-15 05:00:00,1.1684,0.0,0.0,1.1684,0.0,0.0,0.0,0.0,1.0
2025-01-15 06:00:00,1.896,0.0,0.0,1.896,0.0,0.0,0.0,0.0,1.0
2025-01-15 07:00:00,1.7381,0.857,0.857,0.8811,0.0,0.0,0.0,0.0,1.0
2025-01-15 08:00:00,1.9073,1.5959,1.5959,0.3115,0.0,0.0,0.0,0.0,1.0
2025-01-15 09:00:00,1.3741,1.8458,1.8458,0.0,0.0,0.4718,0.0,0.4718,1.4482
2025-01-15 10:00:00,1.5612,2.4068,2.4068,0.0,0.0,0.8456,0.0,0.8456,2.2515
2025-01-15 11:00:00,1.0866,1.7931,1.7931,0.0,0.0,0.7065,0.0,0.7065,2.9227
2025-01-15 12:00:00,1.0206,1.8228,1.8228,0.0,0.0,0.8022,0.0,0.8022,3.6848
2025-01-15 13:00:00,1.0131,2.1249,2.1249,0.0,0.0,1.1118,0.0,1.1118,4.7409
2025-01-15 14:00:00,1.0625,1.7678,1.7678,0.0,0.0,0.7052,0.0,0.7052,5.4109
2025-01-15 15:00:00,1.0769,1.6593,1.6593,0.2219,0.0,0.8043,0.0,0.8043,6.175
2025-01-15 16:00:00,1.3828,1.4647,1.4647,3.4181,0.0,3.5,0.0,3.5,9.5
2025-01-15 17:00:00,1.8833,0.5097,0.5097,0.0,0.0,0.0,1.3736,-1.3736,8.0541
2025-01-15 18:00:00,1.9726,0.0,0.0,0.0,0.0,0.0,1.9726,-1.9726,5.9777
2025-01-15 19:00:00,1.8979,0.0,0.0,0.0,0.0,0.0,1.8979,-1.8979,3.9799
2025-01-15 20:00:00,1.8666,0.0,0.0,0.0,0.0,0.0,1.8666,-1.8666,2.0151
2025-01-15 21:00:00,1.1294,0.0,0.0,0.1651,0.0,0.0,0.9643,-0.9643,1.0
2025-01-15 22:00:00,1.2342,0.0,0.0,1.2342,0.0,0.0,0.0,0.0,1.0
2025-01-15 23:00:00,1.2524,0.0,0.0,1.2524,0.0,0.0,0.0,0.0,1.0
2025-01-16 00:00:00,1.0781,0.0,0.0,1.0781,0.0,0.0,0.0,0.0,1.0
2025-01-16 01:00:00,1.0967,0.0,0.0,1.0967,0.0,0.0,0.0,0.0,1.0
2025-01-16 02:00:00,1.0727,0.0,0.0,1.0727,0.0,0.0,0.0,0.0,1.0
2025-01-16 03:00:00,1.144,0.0,0.0,1.144,0.0,0.0,0.0,0.0,1.0
2025-01-16 04:00:00,1.205,0.0,0.0,1.205,0.0,0.0,0.0,0.0,1.0
2025-01-16 05:00:00,1.0685,0.0,0.0,1.0685,0.0,0.0,0.0,0.0,1.0
2025-01-16 06:00:00,1.6654,0.0,0.0,1.6654,0.0,0.0,0.0,0.0,1.0
2025-01-16 07:00:00,1.7304,0.7609,0.7609,0.9695,0.0,0.0,0.0,0.0,1.0
2025-01-16 08:00:00,1.5237,1.599,1.599,0.0,0.0,0.0753,0.0,0.0753,1.0716
2025-01-16 09:00:00,1.3037,1.1602,1.1602,0.1435,0.0,0.0,0.0,0.0,1.0716
2025-01-16 10:00:00,1.3442,2.2622,2.2622,0.0,0.0,0.918,0.0,0.918,1.9436
2025-01-16 11:00:00,1.1138,1.8902,1.8902,0.0,0.0,0.7763,0.0,0.7763,2.6811
2025-01-16 12:00:00,1.001,1.7071,1.7071,0.0,0.0,0.7062,0.0,0.7062,3.352
2025-01-16 13:00:00,1.0326,2.0272,2.0272,0.0,0.0,0.9947,0.0,0.9947,4.297
2025-01-16 14:00:00,1.0508,1.986,1.986,0.0,0.0,0.9352,0.0,0.9352,5.1854
2025-01-16 15:00:00,1.1207,2.296,2.296,0.0,0.0,1.1753,0.0,1.1753,6.3019
2025-01-16 16:00:00,1.6253,1.5997,1.5997,2.9733,0.0,2.9478,0.0,2.9478,9.1023
2025-01-16 17:00:00,1.9202,0.8092,0.8092,0.0,0.0,0.0,1.1109,-1.1109,7.9329
2025-01-16 18:00:00,1.8635,0.0,0.0,0.0,0.0,0.0,1.8635,-1.8635,5.9713
2025-01-16 19:00:00,1.8693,0.0,0.0,0.0,0.0,0.0,1.8693,-1.8693,4.0036
2025-01-16 20:00:00,1.8038,0.0,0.0,0.0,0.0,0.0,1.8038,-1.8038,2.1049
2025-01-16 21:00:00,1.0497,0.0,0.0,0.0,0.0,0.0,1.0496,-1.0496,1.0
2025-01-16 22:00:00,1.2176,0.0,0.0,1.2176,0.0,0.0,0.0,0.0,1.0
2025-01-16 23:00:00,1.2124,0.0,0.0,1.2124,0.0,0.0,0.0,0.0,1.0
2025-01-17 00:00:00,1.2216,0.0,0.0,1.2216,0.0,0.0,0.0,0.0,1.0
2025-01-17 01:00:00,1.0952,0.0,0.0,1.0952,0.0,0.0,0.0,0.0,1.0
2025-01-17 02:00:00,1.267,0.0,0.0,1.267,0.0,0.0,0.0,0.0,1.0
2025-01-17 03:00:00,1.1782,0.0,0.0,1.1782,0.0,0.0,0.0,0.0,1.0
2025-01-17 04:00:00,1.0378,0.0,0.0,1.0378,0.0,0.0,0.0,0.0,1.0
2025-01-17 05:00:00,1.0431,0.0,0.0,1.0431,0.0,0.0,0.0,0.0,1.0
2025-01-17 06:00:00,1.8466,0.0,0.0,1.8466,0.0,0.0,0.0,0.0,1.0
2025-01-17 07:00:00,1.9959,0.4659,0.4659,1.53,0.0,0.0,0.0,0.0,1.0
2025-01-17 08:00:00,1.9965,1.3756,1.3756,0.6209,0.0,0.0,0.0,0.0,1.0
2025-01-17 09:00:00,1.6589,2.0413,2.0413,0.0,0.0,0.3824,0.0,0.3824,1.3633
2025-01-17 10:00:00,1.5487,2.1603,2.1603,0.0,0.0,0.6116,0.0,0.6116,1.9442
2025-01-17 11:00:00,1.1189,2.1987,2.1987,0.0,0.0,1.0798,0.0,1.0798,2.97
2025-01-17 12:00:00,1.1672,2.0829,2.0829,0.0,0.0,0.9157,0.0,0.9157,3.8399
2025-01-17 13:00:00,1.0463,2.1656,2.1656,0.0,0.0,1.1193,0.0,1.1193,4.9032
2025-01-17 14:00:00,1.1222,1.8144,1.8144,0.0,0.0,0.6922,0.0,0.6922,5.5609
2025-01-17 15:00:00,1.1355,1.7213,1.7213,0.028,0.0,0.6138,0.0,0.6138,6.1439
2025-01-17 16:00:00,1.6034,1.4731,1.4731,3.6303,0.0,3.5,0.0,3.5,9.4689
2025-01-17 17:00:00,1.9029,0.8232,0.8232,0.0,0.0,0.0,1.0798,-1.0798,8.3324
2025-01-17 18:00:00,1.904,0.0,0.0,0.0,0.0,0.0,1.904,-1.904,6.3281
2025-01-17 19:00:00,1.9779,0.0,0.0,0.0,0.0,0.0,1.9779,-1.9779,4.2461
2025-01-17 20:00:00,1.879,0.0,0.0,0.0,0.0,0.0,1.879,-1.879,2.2682
2025-01-17 21:00:00,1.2048,0.0,0.0,0.0,0.0,0.0,1.2048,-1.2048,1.0
2025-01-17 22:00:00,1.0448,0.0,0.0,1.0448,0.0,0.0,0.0,0.0,1.0
2025-01-17 23:00:00,1.2885,0.0,0.0,1.2885,0.0,0.0,0.0,0.0,1.0
2025-01-18 00:00:00,0.9482,0.0,0.0,0.9482,0.0,0.0,0.0,0.0,1.0
2025-01-18 01:00:00,0.9539,0.0,0.0,0.9539,0.0,0.0,0.0,0.0,1.0
2025-01-18 02:00:00,1.1319,0.0,0.0,1.1319,0.0,0.0,0.0,0.0,1.0
2025-01-18 03:00:00,1.1464,0.0,0.0,1.1464,0.0,0.0,0.0,0.0,1.0
2025-01-18 04:00:00,0.9573,0.0,0.0,0.9573,0.0,0.0,0.0,0.0,1.0
2025-01-18 05:00:00,1.0268,0.0,0.0,1.0268,0.0,0.0,0.0,0.0,1.0
2025-01-18 06:00:00,1.6801,0.0,0.0,1.6801,0.0,0.0,0.0,0.0,1.0
2025-01-18 07:00:00,1.5827,0.8674,0.8674,0.7153,0.0,0.0,0.0,0.0,1.0
2025-01-18 08:00:00,1.7023,1.3682,1.3682,0.3341,0.0,0.0,0.0,0.0,1.0
2025-01-18 09:00:00,1.4954,2.1592,2.1592,0.0,0.0,0.6637,0.0,0.6637,1.6305
2025-01-18 10:00:00,1.206,2.5299,2.5299,0.0,0.0,1.324,0.0,1.324,2.8883
2025-01-18 11:00:00,0.9042,1.4132,1.4132,0.0,0.0,0.5091,0.0,0.5091,3.3719
2025-01-18 12:00:00,1.0295,2.0648,2.0648,0.0,0.0,1.0353,0.0,1.0353,4.3555
2025-01-18 13:00:00,0.9574,1.7457,1.7457,0.0,0.0,0.7883,0.0,0.7883,5.1043
2025-01-18 14:00:00,0.9736,1.5704,1.5704,0.0,0.0,0.5967,0.0,0.5967,5.6712
2025-01-18 15:00:00,0.9842,1.8214,1.8214,0.0,0.0,0.8373,0.0,0.8373,6.4666
2025-01-18 16:00:00,1.3119,0.9691,0.9691,2.236,0.0,1.8932,0.0,1.8932,8.2651
2025-01-18 17:00:00,1.7432,0.9084,0.9084,0.0,0.0,0.0,0.8348,-0.8348,7.3864
2025-01-18 18:00:00,1.6638,0.0,0.0,0.0,0.0,0.0,1.6638,-1.6638,5.635
2025-01-18 19:00:00,1.7786,0.0,0.0,0.0,0.0,0.0,1.7786,-1.7786,3.7628
2025-01-18 20:00:00,1.6701,0.0,0.0,0.0,0.0,0.0,1.6701,-1.6701,2.0048
2025-01-18 21:00:00,0.9546,0.0,0.0,0.0,0.0,0.0,0.9546,-0.9546,1.0
2025-01-18 22:00:00,0.9502,0.0,0.0,0.9502,0.0,0.0,0.0,0.0,1.0
2025-01-18 23:00:00,1.0409,0.0,0.0,1.0409,0.0,0.0,0.0,0.0,1.0
2025-01-19 00:00:00,1.0265,0.0,0.0,1.0265,0.0,0.0,0.0,0.0,1.0
2025-01-19 01:00:00,0.97,0.0,0.0,0.97,0.0,0.0,0.0,0.0,1.0
2025-01-19 02:00:00,0.9122,0.0,0.0,0.9122,0.0,0.0,0.0,0.0,1.0
2025-01-19 03:00:00,1.03,0.0,0.0,1.03,0.0,0.0,0.0,0.0,1.0
2025-01-19 04:00:00,1.159,0.0,0.0,1.159,0.0,0.0,0.0,0.0,1.0
2025-01-19 05:00:00,1.0762,0.0,0.0,1.0762,0.0,0.0,0.0,0.0,1.0
2025-01-19 06:00:00,1.573,0.0,0.0,1.573,0.0,0.0,0.0,0.0,1.0
2025-01-19 07:00:00,1.4826,0.8941,0.8941,0.5886,0.0,0.0,0.0,0.0,1.0
2025-01-19 08:00:00,1.7557,1.6608,1.6608,0.095,0.0,0.0,0.0,0.0,1.0
2025-01-19 09:00:00,1.5131,1.28,1.28,0.2331,0.0,0.0,0.0,0.0,1.0
2025-01-19 10:00:00,1.2796,2.1851,2.1851,0.0,0.0,0.9054,0.0,0.9054,1.8602
2025-01-19 11:00:00,1.0522,1.6906,1.6906,0.0,0.0,0.6383,0.0,0.6383,2.4666
2025-01-19 12:00:00,0.9298,1.8478,1.8478,0.0,0.0,0.9181,0.0,0.9181,3.3387
2025-01-19 13:00:00,1.0534,1.909,1.909,0.0,0.0,0.8556,0.0,0.8556,4.1516
2025-01-19 14:00:00,0.9533,1.6842,1.6842,0.0,0.0,0.7309,0.0,0.7309,4.846
2025-01-19 15:00:00,1.0368,1.774,1.774,0.0,0.0,0.7372,0.0,0.7372,5.5463
2025-01-19 16:00:00,1.509,1.5801,1.5801,2.8371,0.0,2.9083,0.0,2.9083,8.3092
2025-01-19 17:00:00,1.6381,0.8885,0.8885,0.0,0.0,0.0,0.7495,-0.7495,7.5202
2025-01-19 18:00:00,1.6523,0.0,0.0,0.0,0.0,0.0,1.6523,-1.6523,5.7809
2025-01-19 19:00:00,1.6642,0.0,0.0,0.0,0.0,0.0,1.6642,-1.6642,4.0292
2025-01-19 20:00:00,1.7478,0.0,0.0,0.0,0.0,0.0,1.7478,-1.7478,2.1893
2025-01-19 21:00:00,1.1299,0.0,0.0,0.0,0.0,0.0,1.1299,-1.1299,1.0
2025-01-19 22:00:00,1.1361,0.0,0.0,1.1361,0.0,0.0,0.0,0.0,1.0
2025-01-19 23:00:00,0.9916,0.0,0.0,0.9916,0.0,0.0,0.0,0.0,1.0
2025-01-20 00:00:00,1.1593,0.0,0.0,1.1593,0.0,0.0,0.0,0.0,1.0
2025-01-20 01:00:00,1.0745,0.0,0.0,1.0745,0.0,0.0,0.0,0.0,1.0
2025-01-20 02:00:00,1.0734,0.0,0.0,1.0734,0.0,0.0,0.0,0.0,1.0
2025-01-20 03:00:00,1.0484,0.0,0.0,1.0484,0.0,0.0,0.0,0.0,1.0
2025-01-20 04:00:00,1.282,0.0,0.0,1.282,0.0,0.0,0.0,0.0,1.0
2025-01-20 05:00:00,1.2664,0.0,0.0,1.2664,0.0,0.0,0.0,0.0,1.0
2025-01-20 06:00:00,1.8887,0.0,0.0,1.8887,0.0,0.0,0.0,0.0,1.0
2025-01-20 07:00:00,1.7649,0.813,0.813,0.9519,0.0,0.0,0.0,0.0,1.0
2025-01-20 08:00:00,1.5659,1.6269,1.6269,0.0,0.0,0.061,0.0,0.061,1.058
2025-01-20 09:00:00,1.4928,1.8736,1.8736,0.0,0.0,0.3808,0.0,0.3808,1.4197
2025-01-20 10:00:00,1.5218,2.2684,2.2684,0.0,0.0,0.7466,0.0,0.7466,2.129
2025-01-20 11:00:00,1.006,1.9529,1.9529,0.0,0.0,0.9468,0.0,0.9468,3.0285
2025-01-20 12:00:00,1.0643,1.866,1.866,0.0,0.0,0.8017,0.0,0.8017,3.7901
2025-01-20 13:00:00,1.0801,1.6864,1.6864,0.0,0.0,0.6063,0.0,0.6063,4.3661
2025-01-20 14:00:00,1.1977,1.8955,1.8955,0.0,0.0,0.6978,0.0,0.6978,5.029
2025-01-20 15:00:00,1.0938,2.3771,2.3771,0.0,0.0,1.2833,0.0,1.2833,6.2482
2025-01-20 16:00:00,1.4366,1.1187,1.1187,3.5056,0.0,3.1878,0.0,3.1878,9.2765
2025-01-20 17:00:00,1.9589,0.871,0.871,0.0,0.0,0.0,1.0879,-1.0879,8.1314
2025-01-20 18:00:00,1.9587,0.0,0.0,0.0,0.0,0.0,1.9587,-1.9587,6.0696
2025-01-20 19:00:00,1.8876,0.0,0.0,0.0,0.0,0.0,1.8876,-1.8876,4.0826
2025-01-20 20:00:00,1.9278,0.0,0.0,0.0,0.0,0.0,1.9278,-1.9278,2.0534
2025-01-20 21:00:00,1.0007,0.0,0.0,0.0,0.0,0.0,1.0007,-1.0007,1.0
2025-01-20 22:00:00,1.298,0.0,0.0,1.298,0.0,0.0,0.0,0.0,1.0
2025-01-20 23:00:00,1.0843,0.0,0.0,1.0843,0.0,0.0,0.0,0.0,1.0
2025-01-21 00:00:00,1.0186,0.0,0.0,1.0186,0.0,0.0,0.0,0.0,1.0
2025-01-21 01:00:00,1.1375,0.0,0.0,1.1375,0.0,0.0,0.0,0.0,1.0
2025-01-21 02:00:00,1.0387,0.0,0.0,1.0387,0.0,0.0,0.0,0.0,1.0
2025-01-21 03:00:00,1.0457,0.0,0.0,1.0457,0.0,0.0,0.0,0.0,1.0
2025-01-21 04:00:00,1.1897,0.0,0.0,1.1897,0.0,0.0,0.0,0.0,1.0
2025-01-21 05:00:00,1.1179,0.0,0.0,1.1179,0.0,0.0,0.0,0.0,1.0
2025-01-21 06:00:00,1.9609,0.0,0.0,1.9609,0.0,0.0,0.0,0.0,1.0
2025-01-21 07:00:00,1.7306,0.8433,0.8433,0.8873,0.0,0.0,0.0,0.0,1.0
2025-01-21 08:00:00,1.7364,1.4476,1.4476,0.2888,0.0,0.0,0.0,0.0,1.0
2025-01-21 09:00:00,1.3709,2.1807,2.1807,0.0,0.0,0.8098,0.0,0.8098,1.7693
2025-01-21 10:00:00,1.3161,2.6093,2.6093,0.0,0.0,1.2932,0.0,1.2932,2.9979
2025-01-21 11:00:00,1.1499,2.4562,2.4562,0.0,0.0,1.3063,0.0,1.3063,4.2389
2025-01-21 12:00:00,1.132,2.2524,2.2524,0.0,0.0,1.1204,0.0,1.1204,5.3033
2025-01-21 13:00:00,1.0733,1.8096,1.8096,0.0,0.0,0.7364,0.0,0.7364,6.0029
2025-01-21 14:00:00,1.1124,2.4232,2.4232,0.0,0.0,1.3108,0.0,1.3108,7.2482
2025-01-21 15:00:00,1.1814,2.4162,2.4162,0.0,0.0,1.2347,0.0,1.2347,8.4212
2025-01-21 16:00:00,1.4369,1.48,1.48,0.9322,0.0,0.9753,0.0,0.9753,9.3477
2025-01-21 17:00:00,1.8252,0.7643,0.7643,0.0,0.0,0.0,1.0609,-1.0609,8.231
2025-01-21 18:00:00,1.9311,0.0,0.0,0.0,0.0,0.0,1.9311,-1.9311,6.1982
2025-01-21 19:00:00,1.8653,0.0,0.0,0.0,0.0,0.0,1.8653,-1.8653,4.2347
2025-01-21 20:00:00,1.8396,0.0,0.0,0.0,0.0,0.0,1.8396,-1.8396,2.2984
2025-01-21 21:00:00,1.2334,0.0,0.0,0.0,0.0,0.0,1.2334,-1.2334,1.0
2025-01-21 22:00:00,1.2582,0.0,0.0,1.2582,0.0,0.0,0.0,0.0,1.0
2025-01-21 23:00:00,1.074,0.0,0.0,1.074,0.0,0.0,0.0,0.0,1.0
2025-01-22 00:00:00,1.2003,0.0,0.0,1.2004,0.0,0.0,0.0,0.0,1.0
2025-01-22 01:00:00,1.0388,0.0,0.0,1.0388,0.0,0.0,0.0,0.0,1.0
2025-01-22 02:00:00,1.0825,0.0,0.0,1.0825,0.0,0.0,0.0,0.0,1.0
2025-01-22 03:00:00,1.0416,0.0,0.0,1.0416,0.0,0.0,0.0,0.0,1.0
2025-01-22 04:00:00,1.0851,0.0,0.0,1.0851,0.0,0.0,0.0,0.0,1.0
2025-01-22 05:00:00,1.2024,0.0,0.0,1.2024,0.0,0.0,0.0,0.0,1.0
2025-01-22 06:00:00,1.9552,0.0,0.0,1.9552,0.0,0.0,0.0,0.0,1.0
2025-01-22 07:00:00,1.8507,0.8452,0.8452,1.0055,0.0,0.0,0.0,0.0,1.0
2025-01-22 08:00:00,1.6276,1.4402,1.4402,0.1874,0.0,0.0,0.0,0.0,1.0
2025-01-22 09:00:00,1.6904,2.1084,2.1084,0.0,0.0,0.418,0.0,0.418,1.3971
2025-01-22 10:00:00,1.3093,2.6001,2.6001,0.0,0.0,1.2908,0.0,1.2908,2.6233
2025-01-22 11:00:00,1.122,2.2462,2.2462,0.0,0.0,1.1241,0.0,1.1241,3.6912
2025-01-22 12:00:00,1.1708,2.1245,2.1245,0.0,0.0,0.9537,0.0,0.9537,4.5972
2025-01-22 13:00:00,1.098,1.8562,1.8562,0.0,0.0,0.7582,0.0,0.7582,5.3175
2025-01-22 14:00:00,1.0488,1.644,1.644,0.0,0.0,0.5952,0.0,0.5952,5.883
2025-01-22 15:00:00,1.1687,2.4914,2.4914,0.0,0.0,1.3227,0.0,1.3227,7.1395
2025-01-22 16:00:00,1.6059,1.4935,1.4935,2.3679,0.0,2.2556,0.0,2.2556,9.2823
2025-01-22 17:00:00,1.8913,0.8516,0.8516,0.0,0.0,0.0,1.0397,-1.0397,8.1878
2025-01-22 18:00:00,1.8579,0.0,0.0,0.0,0.0,0.0,1.8579,-1.8579,6.2322
2025-01-22 19:00:00,1.882,0.0,0.0,0.0,0.0,0.0,1.882,-1.882,4.2511
2025-01-22 20:00:00,1.8438,0.0,0.0,0.0,0.0,0.0,1.8438,-1.8438,2.3103
2025-01-22 21:00:00,1.2448,0.0,0.0,0.0,0.0,0.0,1.2448,-1.2448,1.0
